id_amat;stato;via_id;via_tipo;via_nome;num_civico;municipio;veicoli;tipo_man;nmanufatti;stalli_man;stalli_totali;ubicazione;LONG_X_4326;LAT_Y_4326;Location
"54";Esistente;"6254";Piazza;Piazza Piemonte;"12";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.15452611630481;45.4667830576719;"(45.4667830576719, 9.15452611630481)"
"55";Esistente;"5438";Via;Via Pescarenico;"6";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.17167116282347;45.4325327820027;"(45.4325327820027, 9.17167116282347)"
"59";Esistente;"601";Piazzale;Piazzale Luigi Cadorna;"16";"1";Velocipedi;Verona;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.17569075500249;45.4679889934805;"(45.4679889934805, 9.17569075500249)"
"60";Esistente;"601";Piazzale;Piazzale Luigi Cadorna;"16";"1";Velocipedi;Verona;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.17572775493798;45.4680184349867;"(45.4680184349867, 9.17572775493798)"
"61";Esistente;"601";Piazzale;Piazzale Luigi Cadorna;"16";"1";Velocipedi;Verona;"2";"5";"10";Area pedonale (regolamentata o di fatto);9.17587210039282;45.4681226716138;"(45.4681226716138, 9.17587210039282)"
"63";Esistente;"6302";Via;Via Caldera;"126";"7";Velocipedi;Verona;"1";"5";"5";Alla quota della carreggiata;9.0916368986534;45.475771714398;"(45.475771714398, 9.0916368986534)"
"64";Esistente;"1573";Via;Via Comasina;"81";"9";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.16320616100935;45.5286962652229;"(45.5286962652229, 9.16320616100935)"
"65";Esistente;;Parco;ANELLO;"0";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area verde – Giardino – Parco;9.17256903310657;45.4203999037899;"(45.4203999037899, 9.17256903310657)"
"66";Esistente;"6782";Via;Via Anselmo da Baggio;"56";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.08815114603837;45.4654003757854;"(45.4654003757854, 9.08815114603837)"
"67";Esistente;"6782";Via;Via Anselmo da Baggio;"54";"7";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.08845812101053;45.4651035217841;"(45.4651035217841, 9.08845812101053)"
"68";Esistente;"711";Foro;Foro Buonaparte;"51";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17803835357695;45.468078844541;"(45.468078844541, 9.17803835357695)"
"69";Esistente;"711";Foro;Foro Buonaparte;"51";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17797946303128;45.4681042664358;"(45.4681042664358, 9.17797946303128)"
"70";Esistente;"601";Piazzale;Piazzale Luigi Cadorna;"2";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17792731625079;45.4681284018167;"(45.4681284018167, 9.17792731625079)"
"72";Esistente;"6253";Via;Via Michelangelo Buonarroti;"6";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.15507119231284;45.4679271033574;"(45.4679271033574, 9.15507119231284)"
"73";Esistente;"6253";Via;Via Michelangelo Buonarroti;"6";"7";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.15510659464369;45.4680870942899;"(45.4680870942899, 9.15510659464369)"
"74";Esistente;"6253";Via;Via Michelangelo Buonarroti;"6";"7";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.15545200212978;45.4675342375993;"(45.4675342375993, 9.15545200212978)"
"75";Esistente;"6253";Via;Via Michelangelo Buonarroti;"6";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.15542057513127;45.4675738191422;"(45.4675738191422, 9.15542057513127)"
"76";Esistente;"5241";Via;Via Vincenzo Brunacci;"2";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17776379647479;45.4446115713324;"(45.4446115713324, 9.17776379647479)"
"77";Esistente;"5241";Via;Via Vincenzo Brunacci;"2";"5";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.17766581626653;45.4447828475348;"(45.4447828475348, 9.17766581626653)"
"78";Esistente;"3265";Via;Via Lucio Apulejo;"6";"4";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.22430382680617;45.4627069907121;"(45.4627069907121, 9.22430382680617)"
"79";Esistente;"4250";Via;Via Giacomo Antonini;"50";"5";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Cortile o altro spazio collegato al civico;9.19484518213018;45.4370942409874;"(45.4370942409874, 9.19484518213018)"
"81";Esistente;"2395";Via;Via Carnia;"32";"3";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.23655456523158;45.4954568623004;"(45.4954568623004, 9.23655456523158)"
"82";Esistente;"1603";Via;Via Antonio Cesari;"38";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.18559327643773;45.5198449637001;"(45.5198449637001, 9.18559327643773)"
"83";Esistente;"6083";Via;Via Benjamin Constant;"19";"7";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.1138740812014;45.4726601986791;"(45.4726601986791, 9.1138740812014)"
"84";Esistente;"5143";Via;Via delle Foppette;"1";"6";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.15646511657327;45.4512954225087;"(45.4512954225087, 9.15646511657327)"
"85";Esistente;"6517";Via;Via Vittorio De Sica;"14";"7";Velocipedi;Verona;"1";"5";"5";Cortile o altro spazio collegato al civico;9.08437851239441;45.4771058872377;"(45.4771058872377, 9.08437851239441)"
"86";Esistente;"341";Via;Via Dogana;"3";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.18881109311549;45.4632652654396;"(45.4632652654396, 9.18881109311549)"
"87";Esistente;"602";Via;Via Giosuè Carducci;"43";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.1735157798268;45.461631068758;"(45.461631068758, 9.1735157798268)"
"91";Esistente;"7265";Via;Via Rosina Ferrario Grugnola;"3";"8";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico accessibile;9.14756336199794;45.4991849189923;"(45.4991849189923, 9.14756336199794)"
"92";Esistente;"6499";Via;Via Alessandro Fleming;"15";"7";Velocipedi;Verona;"1";"5";"5";Cortile o altro spazio collegato al civico;9.11917971828094;45.4680452362531;"(45.4680452362531, 9.11917971828094)"
"93";Esistente;"3011";Via;Via della Guastalla;2/a;"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.19817010837066;45.4616054690999;"(45.4616054690999, 9.19817010837066)"
"94";Esistente;"6084";Via;Via F.R. Lamennais;"19";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.11280334172981;45.4737235092053;"(45.4737235092053, 9.11280334172981)"
"95";Esistente;"6643";Via;Via delle Forze Armate;"318";"7";Velocipedi;Verona;"1";"5";"5";Cortile o altro spazio collegato al civico;9.09984335975205;45.4599642192806;"(45.4599642192806, 9.09984335975205)"
"96";Esistente;"1701";Via;Via Thomas Mann;"9";"9";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20827474125332;45.5238720138424;"(45.5238720138424, 9.20827474125332)"
"97";Esistente;"1286";Via;Via Giuseppe Guerzoni;"38";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17616874752233;45.5001690546;"(45.5001690546, 9.17616874752233)"
"98";Esistente;"6274";Via;Via Massaua;"15";"7";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.14733456105169;45.4604822783051;"(45.4604822783051, 9.14733456105169)"
"99";Esistente;"7203";Via;Via Andrea Mantegna;"10";"8";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.1681505318791;45.4834568133122;"(45.4834568133122, 9.1681505318791)"
"100";Esistente;"5307";Via;Via Simone Martini;10/1;"6";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.15702953818191;45.4395324118068;"(45.4395324118068, 9.15702953818191)"
"101";Esistente;"3350";Via;Via Geremia Meleri;"12";"4";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.24720403406599;45.4568674852733;"(45.4568674852733, 9.24720403406599)"
"102";Esistente;"2213";Via;Via Sansovino;"9";"3";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.21842275385013;45.4794050333705;"(45.4794050333705, 9.21842275385013)"
"103";Esistente;"6686";Via;Via dei Narcisi;"2";"6";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.12871967040714;45.4500687799421;"(45.4500687799421, 9.12871967040714)"
"104";Esistente;"1589";Via;Via Gian Battista Passerini;"5";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.19325634477379;45.5151975093647;"(45.5151975093647, 9.19325634477379)"
"105";Esistente;"1426";Via;Via Salvatore Pianell;"40";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20356831986418;45.5080231029397;"(45.5080231029397, 9.20356831986418)"
"107";Esistente;"7476";Via;Via Felice Orsini;;"8";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.13373464072869;45.5178296515229;"(45.5178296515229, 9.13373464072869)"
"131";Esistente;"5296";Via;Via Franco Tosi;"21";"6";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.15744208226301;45.4447270290844;"(45.4447270290844, 9.15744208226301)"
"133";Esistente;"1427";Viale;Viale Sarca;"24";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20484126857965;45.5069196751706;"(45.5069196751706, 9.20484126857965)"
"134";Esistente;"228";Via;Via Santo Spirito;"21";"1";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.19553839467385;45.4709685967958;"(45.4709685967958, 9.19553839467385)"
"135";Esistente;"4057";Via;Via Giulio Romano;"2";"5";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.19960606670961;45.4484170756666;"(45.4484170756666, 9.19960606670961)"
"136";Esistente;"4157";Via;Via Mincio;"23";"4";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.21961676121838;45.4385356440128;"(45.4385356440128, 9.21961676121838)"
"137";Esistente;"7146";Via;Via Andrea Massena;12/3;"8";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.16577130647512;45.4771965639095;"(45.4771965639095, 9.16577130647512)"
"138";Esistente;"1644";Via;Via Fratelli Grimm;"11";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20613148440257;45.5183474122325;"(45.5183474122325, 9.20613148440257)"
"140";Esistente;"6712";Via;Via Viterbo;"7";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.11222119323892;45.4565260216043;"(45.4565260216043, 9.11222119323892)"
"141";Esistente;"3205";Via;Via Guido Reni;"11";"3";Velocipedi;Verona;"1";"6";"6";Cortile o altro spazio collegato al civico;9.22570342786972;45.4715621657041;"(45.4715621657041, 9.22570342786972)"
"142";Esistente;"2634";Via;Via Tommaso Pini;"1";"3";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Cortile o altro spazio collegato al civico;9.2394202394803;45.4846550671607;"(45.4846550671607, 9.2394202394803)"
"143";Esistente;"6441";Piazza;Piazza Santa Maria Nascente;"30";"8";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.13398706219061;45.4872307573359;"(45.4872307573359, 9.13398706219061)"
"147";Esistente;"4365";Via;Via Monte Popera;"12";"4";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.24608401132405;45.4314912473992;"(45.4314912473992, 9.24608401132405)"
"148";Esistente;"1663";Via;Via Sant'Arnaldo;"17";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17641287661468;45.5251676457753;"(45.5251676457753, 9.17641287661468)"
"151";Esistente;"6554";Piazzale;Piazzale Brescia;"20";"7";Velocipedi;Verona;"3";"5";"15";Marciapiede;9.14512155261568;45.4717091407425;"(45.4717091407425, 9.14512155261568)"
"153";Esistente;"6274";Via;Via Massaua;"13";"7";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.14759778460732;45.4605250307954;"(45.4605250307954, 9.14759778460732)"
"154";Esistente;"1244";Via;Via Diego Guicciardi;3/a;"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17321669180617;45.5014869647549;"(45.5014869647549, 9.17321669180617)"
"155";Esistente;"2274";Viale;Viale Monza;"143";"2";Velocipedi;Verona;"3";"5";"15";Marciapiede;9.22101038479193;45.5009354487114;"(45.5009354487114, 9.22101038479193)"
"156";Esistente;"4104";Piazzale;Piazzale Medaglie d'Oro;"3";"4";Velocipedi;Verona;"4";"5";"20";Marciapiede;9.20298328911223;45.4519236112183;"(45.4519236112183, 9.20298328911223)"
"157";Esistente;"4104";Piazzale;Piazzale Medaglie d'Oro;"3";"4";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.20296472960729;45.4521342221918;"(45.4521342221918, 9.20296472960729)"
"158";Esistente;"5366";Via;Via San Colombano;"8";"6";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.12696020539844;45.4379491372504;"(45.4379491372504, 9.12696020539844)"
"159";Esistente;"1244";Via;Via Diego Guicciardi;"1";"9";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17305614210759;45.5017543994586;"(45.5017543994586, 9.17305614210759)"
"160";Esistente;"6712";Via;Via Viterbo;"43";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.10545610289149;45.4552775376778;"(45.4552775376778, 9.10545610289149)"
"161";Esistente;"6488";Via;Via Luigi Scrosati;"3";"6";Velocipedi;Redondo Inox;"1";"5";"5";Cortile o altro spazio collegato al civico;9.13956182597108;45.4541589103954;"(45.4541589103954, 9.13956182597108)"
"162";Esistente;"1276";Via;Via privata Angiolo Maffucci;"60";"9";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Cortile o altro spazio collegato al civico;9.17122268283374;45.5022312286226;"(45.5022312286226, 9.17122268283374)"
"163";Esistente;"1590";Via;Via Paulucci di Calboli Fulcieri;"1";"9";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.1921973711083;45.5153192033007;"(45.5153192033007, 9.1921973711083)"
"164";Esistente;"5438";Via;Via Pescarenico;"1";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17229757392598;45.4328860547856;"(45.4328860547856, 9.17229757392598)"
"165";Esistente;"3102";Viale;Viale Romagna;16/18;"3";Velocipedi;Verona;"1";"6";"6";Cortile o altro spazio collegato al civico;9.22437600213036;45.4704937481391;"(45.4704937481391, 9.22437600213036)"
"166";Esistente;"4248";Via;Via Cuore Immacolato di Maria;"5";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19724317370395;45.4366150485033;"(45.4366150485033, 9.19724317370395)"
"167";Esistente;"4297";Via;Via Federico Chopin;;"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area verde – Giardino – Parco;9.20548388869456;45.4287676077268;"(45.4287676077268, 9.20548388869456)"
"168";Esistente;"4139";Via;Via Arcivescovo Calabiana;;"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.21077412163175;45.4413170703975;"(45.4413170703975, 9.21077412163175)"
"170";Esistente;"5323";Via;Via Nicola Palmieri;"24";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.17918929647234;45.4346431730652;"(45.4346431730652, 9.17918929647234)"
"171";Esistente;"5432";Via;Via Michele Saponaro;"22";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area verde – Giardino – Parco;9.17196336663259;45.4086765507025;"(45.4086765507025, 9.17196336663259)"
"174";Esistente;"4254";Via;Via Paolo Solaroli;"9";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19887495325407;45.4365066935556;"(45.4365066935556, 9.19887495325407)"
"176";Esistente;"5439";Via;Via dell'Arcadia;"24";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.17147208506064;45.4179932517771;"(45.4179932517771, 9.17147208506064)"
"177";Esistente;"5439";Via;Via dell'Arcadia;"22";"5";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Cortile o altro spazio collegato al civico;9.17240907736151;45.4181850917795;"(45.4181850917795, 9.17240907736151)"
"178";Esistente;"711";Foro;Foro Buonaparte;"50";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.18240008014042;45.4715137808231;"(45.4715137808231, 9.18240008014042)"
"179";Esistente;"5223";Via;Via Odoardo Tabacchi;15/A;"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Marciapiede;9.18231017899523;45.447707260985;"(45.447707260985, 9.18231017899523)"
"180";Esistente;"5341";Via;Via Pietro Boifava;"52";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.17370782502756;45.4264092423266;"(45.4264092423266, 9.17370782502756)"
"181";Esistente;"7438";Via;Via Enrico Falck;"12";"8";Velocipedi;Verona;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.10135613397073;45.5013447740029;"(45.5013447740029, 9.10135613397073)"
"183";Esistente;"6778";Via;Via Bartolomeo Cabella;"42";"7";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.09219457045748;45.4589314303832;"(45.4589314303832, 9.09219457045748)"
"184";Esistente;"4300";Via;Via dei Guarneri;"19";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.20493213280371;45.426518339029;"(45.426518339029, 9.20493213280371)"
"185";Esistente;"5438";Via;Via Pescarenico;"2";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.17208774100292;45.4332527691748;"(45.4332527691748, 9.17208774100292)"
"186";Esistente;"4300";Via;Via dei Guarneri;"21";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.20499226275062;45.4258470632306;"(45.4258470632306, 9.20499226275062)"
"187";Esistente;"4294";Via;Via Ermanno Wolf Ferrari;"6";"5";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Cortile o altro spazio collegato al civico;9.20474820159154;45.4309495729724;"(45.4309495729724, 9.20474820159154)"
"189";Esistente;"238";Corso;Corso Venezia;24-26;"1";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Marciapiede;9.20082211035971;45.4702791034588;"(45.4702791034588, 9.20082211035971)"
"190";Esistente;"238";Corso;Corso Venezia;"57";"1";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.20351045105228;45.4730641107705;"(45.4730641107705, 9.20351045105228)"
"191";Esistente;"238";Corso;Corso Venezia;"57";"1";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.20363486039026;45.4731829441997;"(45.4731829441997, 9.20363486039026)"
"192";Esistente;"238";Corso;Corso Venezia;"57";"1";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.20380507400745;45.4733564070212;"(45.4733564070212, 9.20380507400745)"
"194";Esistente;"238";Corso;Corso Venezia;"55";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20249869411259;45.4726063546782;"(45.4726063546782, 9.20249869411259)"
"195";Esistente;"238";Corso;Corso Venezia;"55";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Cortile o altro spazio collegato al civico;9.20273171192048;45.4727738344196;"(45.4727738344196, 9.20273171192048)"
"196";Esistente;"2177";Viale;Viale Abruzzi;"19";"3";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Marciapiede;9.21689332713147;45.4765164845232;"(45.4765164845232, 9.21689332713147)"
"197";Esistente;"2177";Viale;Viale Abruzzi;"23";"3";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.2168719474057;45.4770402667359;"(45.4770402667359, 9.2168719474057)"
"198";Esistente;"2177";Viale;Viale Abruzzi;"16";"3";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.21740935528092;45.4765634987252;"(45.4765634987252, 9.21740935528092)"
"199";Esistente;"2177";Viale;Viale Abruzzi;"29";"3";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.21689981999171;45.4782139768195;"(45.4782139768195, 9.21689981999171)"
"200";Esistente;"3012";Via;Via Paolo Andreani;"10";"1";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Cortile o altro spazio collegato al civico;9.19799937527079;45.4608584814912;"(45.4608584814912, 9.19799937527079)"
"201";Esistente;"3176";Piazza;Piazza Graziadio Isaia Ascoli;"0";"3";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Marciapiede;9.2175905511329;45.4738307606255;"(45.4738307606255, 9.2175905511329)"
"202";Esistente;"4171";Viale;Viale Bacchiglione;"9";"4";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Marciapiede;9.21983912442903;45.4428810916068;"(45.4428810916068, 9.21983912442903)"
"203";Esistente;"6614";Piazzale;Piazzale Giovanni delle Bande Nere;"3";"6";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.13763187782856;45.4608262114245;"(45.4608262114245, 9.13763187782856)"
"204";Esistente;"5466";Via;Via Gianluigi Banfi;"2";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.16501997538738;45.413573144229;"(45.413573144229, 9.16501997538738)"
"205";Esistente;"5466";Via;Via Gianluigi Banfi;"10";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.16575170226626;45.4148674295445;"(45.4148674295445, 9.16575170226626)"
"206";Esistente;"1224";Via;Via Bernina;"12";"9";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Cortile o altro spazio collegato al civico;9.18134667718687;45.4953559821608;"(45.4953559821608, 9.18134667718687)"
"207";Esistente;"2572";Piazza;Piazza Enrico Bottini;"10";"3";Velocipedi;Verona;"6";"5";"30";Area pedonale (regolamentata o di fatto);9.23660747698578;45.4850517367831;"(45.4850517367831, 9.23660747698578)"
"208";Esistente;"2572";Piazza;Piazza Enrico Bottini;"10";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23647689245174;45.4849799336159;"(45.4849799336159, 9.23647689245174)"
"209";Esistente;"2572";Piazza;Piazza Enrico Bottini;"10";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23686399627018;45.4846712743768;"(45.4846712743768, 9.23686399627018)"
"210";Esistente;"2572";Piazza;Piazza Enrico Bottini;"10";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.23691023398933;45.4845901958248;"(45.4845901958248, 9.23691023398933)"
"211";Esistente;"2572";Piazza;Piazza Enrico Bottini;"2";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23586174237388;45.4843931013483;"(45.4843931013483, 9.23586174237388)"
"212";Esistente;"2572";Piazza;Piazza Enrico Bottini;"2";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.2363227376639;45.484192985847;"(45.484192985847, 9.2363227376639)"
"215";Esistente;"2572";Piazza;Piazza Enrico Bottini;"3";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23568425378011;45.4846922886742;"(45.4846922886742, 9.23568425378011)"
"216";Esistente;"2572";Piazza;Piazza Enrico Bottini;;"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23675577088653;45.4841937690173;"(45.4841937690173, 9.23675577088653)"
"217";Esistente;"2572";Piazza;Piazza Enrico Bottini;;"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.23684553649344;45.4842103195347;"(45.4842103195347, 9.23684553649344)"
"219";Esistente;"2129";Corso;Corso Buenos Aires;"3";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.20591007814029;45.475476278357;"(45.475476278357, 9.20591007814029)"
"220";Esistente;"2129";Corso;Corso Buenos Aires;"2";"3";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Marciapiede;9.20564318936006;45.4747984002721;"(45.4747984002721, 9.20564318936006)"
"221";Esistente;"2129";Corso;Corso Buenos Aires;"7";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.20658135480974;45.4761631649065;"(45.4761631649065, 9.20658135480974)"
"222";Esistente;"2129";Corso;Corso Buenos Aires;"11";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.20737798970245;45.4769209051086;"(45.4769209051086, 9.20737798970245)"
"223";Esistente;"2129";Corso;Corso Buenos Aires;"22";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.20864846910073;45.4778740955539;"(45.4778740955539, 9.20864846910073)"
"224";Esistente;"2129";Corso;Corso Buenos Aires;"50";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.21135200334149;45.480658435908;"(45.480658435908, 9.21135200334149)"
"225";Esistente;"2129";Corso;Corso Buenos Aires;"55";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.21264558595638;45.4821921408581;"(45.4821921408581, 9.21264558595638)"
"226";Esistente;"2129";Corso;Corso Buenos Aires;"62";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.21303856691174;45.4823551373607;"(45.4823551373607, 9.21303856691174)"
"227";Esistente;"2231";Via;Via Giovanni Battista Pergolesi;;"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.21371943301699;45.4834685523094;"(45.4834685523094, 9.21371943301699)"
"228";Esistente;"2129";Corso;Corso Buenos Aires;"10";"3";Velocipedi;0_Solo segnaletica;"1";"10";"10";Marciapiede;9.20698368956455;45.4762372481645;"(45.4762372481645, 9.20698368956455)"
"229";Esistente;"2129";Corso;Corso Buenos Aires;"14";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.20744264430431;45.4766618752988;"(45.4766618752988, 9.20744264430431)"
"230";Esistente;"2129";Corso;Corso Buenos Aires;"33";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.20984290042368;45.4793669773615;"(45.4793669773615, 9.20984290042368)"
"231";Esistente;"2129";Corso;Corso Buenos Aires;"54";"3";Velocipedi;Verona;"1";"5";"5";Marciapiede;9.2120983482026;45.4813937885959;"(45.4813937885959, 9.2120983482026)"
"232";Esistente;"3100";Viale;Viale Campania;"12";"4";Velocipedi;Verona;"1";"5";"5";Cortile o altro spazio collegato al civico;9.22427099449401;45.463501772093;"(45.463501772093, 9.22427099449401)"
"233";Esistente;"3100";Viale;Viale Campania;"12";"4";Velocipedi;Verona;"1";"5";"5";Cortile o altro spazio collegato al civico;9.22427018572987;45.4634544155373;"(45.4634544155373, 9.22427018572987)"
"234";Esistente;"3269";Via;Via Azzo Carbonera;"4";"4";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.23035484046152;45.4606018752566;"(45.4606018752566, 9.23035484046152)"
