id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"3396";"330";VIA FRANCESCO SFORZA;;ciclabile;ciclabile segnaletica;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"157";9.19581686161685;45.4601867106535;"(45.4601867106535, 9.19581686161685)"
"3397";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"21";9.15143419530496;45.4732629063837;"(45.4732629063837, 9.15143419530496)"
"3398";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"19";9.15072571235782;45.4737861354412;"(45.4737861354412, 9.15072571235782)"
"3399";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"5";9.15159932582785;45.4731249416359;"(45.4731249416359, 9.15159932582785)"
"3400";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"7";9.1535807926643;45.4719461503795;"(45.4719461503795, 9.1535807926643)"
"3401";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"5";9.15371632616059;45.4717439722317;"(45.4717439722317, 9.15371632616059)"
"3402";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"24";9.15508869019395;45.4705483052646;"(45.4705483052646, 9.15508869019395)"
"3403";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"17";9.15573263366967;45.4701223121014;"(45.4701223121014, 9.15573263366967)"
"3404";"6380";VIA TIZIANO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"27";9.15579404806202;45.4706825977396;"(45.4706825977396, 9.15579404806202)"
"3405";"6283";VIA RAFFAELLO SANZIO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"30";9.15495601519469;45.4700525179813;"(45.4700525179813, 9.15495601519469)"
"3406";"6248";VIA GIOTTO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"26";9.15578118245002;45.469951838217;"(45.469951838217, 9.15578118245002)"
"3407";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"41";9.15576824853963;45.4703317248174;"(45.4703317248174, 9.15576824853963)"
"3408";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"37";9.15502401521748;45.4703542661797;"(45.4703542661797, 9.15502401521748)"
"3409";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"24";9.15509450990708;45.4707353265674;"(45.4707353265674, 9.15509450990708)"
"3410";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"17";9.15045191844868;45.4741320024666;"(45.4741320024666, 9.15045191844868)"
"3411";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"5";9.1524107575528;45.4725077859143;"(45.4725077859143, 9.1524107575528)"
"3412";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"12";9.15343049154207;45.4718486690503;"(45.4718486690503, 9.15343049154207)"
"3413";"6248";VIA GIOTTO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"11";9.15600925174977;45.4699907531144;"(45.4699907531144, 9.15600925174977)"
"3414";"6363";PIAZZA GIOVANNI AMENDOLA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"9";9.15092638307306;45.4744403318014;"(45.4744403318014, 9.15092638307306)"
"3415";"6380";VIA TIZIANO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.15594925582922;45.4707881674052;"(45.4707881674052, 9.15594925582922)"
"3416";"6380";VIA TIZIANO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"6";9.15600361102292;45.4708255953278;"(45.4708255953278, 9.15600361102292)"
"3417";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.15550192799517;45.4706831090151;"(45.4706831090151, 9.15550192799517)"
"3418";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"18";9.15563297208538;45.4706256249126;"(45.4706256249126, 9.15563297208538)"
"3419";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.15573752907074;45.4705455298417;"(45.4705455298417, 9.15573752907074)"
"3420";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"17";9.15560016101322;45.4700113599887;"(45.4700113599887, 9.15560016101322)"
"3421";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"18";9.15538817200389;45.4700115290388;"(45.4700115290388, 9.15538817200389)"
"3422";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"21";9.15517630093805;45.4700839225035;"(45.4700839225035, 9.15517630093805)"
"3423";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"5";9.1550635847657;45.4701690809775;"(45.4701690809775, 9.1550635847657)"
"3424";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"11";9.15522296053028;45.4706645665828;"(45.4706645665828, 9.15522296053028)"
"3425";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.15532011641017;45.4706937228961;"(45.4706937228961, 9.15532011641017)"
"3426";"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"8";9.15541117392481;45.4706980141246;"(45.4706980141246, 9.15541117392481)"
"3427";"6283";VIA RAFFAELLO SANZIO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"8";9.15481794484594;45.4699115658804;"(45.4699115658804, 9.15481794484594)"
"3428";"6283";VIA RAFFAELLO SANZIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"12";9.15473843159939;45.4698418400668;"(45.4698418400668, 9.15473843159939)"
"3429";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.15495913725048;45.4708385855124;"(45.4708385855124, 9.15495913725048)"
"3430";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"9";9.15488846710101;45.4708940708595;"(45.4708940708595, 9.15488846710101)"
"3431";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"9";9.15435720378171;45.4709971920467;"(45.4709971920467, 9.15435720378171)"
"3432";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"68";9.1546899251722;45.470740603187;"(45.470740603187, 9.1546899251722)"
"3433";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"23";9.15349035509072;45.4719505362655;"(45.4719505362655, 9.15349035509072)"
"3434";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"13";9.15364826923654;45.4718307869088;"(45.4718307869088, 9.15364826923654)"
"3435";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"177";9.15255375696248;45.4726545436178;"(45.4726545436178, 9.15255375696248)"
"3436";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"7";9.15335855820001;45.4720491556312;"(45.4720491556312, 9.15335855820001)"
"3437";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"97";9.15389434566336;45.4713474805644;"(45.4713474805644, 9.15389434566336)"
"3438";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"11";9.15342120621697;45.4717044763969;"(45.4717044763969, 9.15342120621697)"
"3439";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"102";9.1529296533176;45.4720797417672;"(45.4720797417672, 9.1529296533176)"
"3440";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.1524517682884;45.4724450081164;"(45.4724450081164, 9.1524517682884)"
"3441";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"94";9.15200644704682;45.4727820801358;"(45.4727820801358, 9.15200644704682)"
"3442";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.15152294340161;45.4731565736109;"(45.4731565736109, 9.15152294340161)"
"3443";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"12";9.15088238547281;45.4737044665597;"(45.4737044665597, 9.15088238547281)"
"3444";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"3";9.20510843122165;45.4746079823989;"(45.4746079823989, 9.20510843122165)"
"3445";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"3";9.20517341266842;45.4746790771119;"(45.4746790771119, 9.20517341266842)"
"3446";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"3";9.20526618062673;45.4745293447036;"(45.4745293447036, 9.20526618062673)"
"3447";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"25";9.20557392414747;45.4746883672753;"(45.4746883672753, 9.20557392414747)"
"3448";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"9";9.20506766249721;45.4745650922687;"(45.4745650922687, 9.20506766249721)"
"3449";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"6";9.20514160784778;45.4746428018835;"(45.4746428018835, 9.20514160784778)"
"3450";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"25";9.20526351575942;45.4747881957107;"(45.4747881957107, 9.20526351575942)"
"3451";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"10";9.2052167584238;45.4744799500764;"(45.4744799500764, 9.2052167584238)"
"3452";"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"33";9.20539402196056;45.4746631532563;"(45.4746631532563, 9.20539402196056)"
"3453";"2654";PIAZZA MONTE TITANO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"66";9.23818213760457;45.4846383172957;"(45.4846383172957, 9.23818213760457)"
"3454";"2665";VIA PIETRO ANDREA SACCARDO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"10";9.23884009521352;45.4821816114683;"(45.4821816114683, 9.23884009521352)"
"3455";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"20";9.21763224631274;45.4864111432213;"(45.4864111432213, 9.21763224631274)"
"3456";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"20";9.21732440244333;45.4866138367794;"(45.4866138367794, 9.21732440244333)"
"3457";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"13";9.21716264296752;45.486708911013;"(45.486708911013, 9.21716264296752)"
"3458";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"31";9.21690719031203;45.4867254512923;"(45.4867254512923, 9.21690719031203)"
"3459";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"20";9.21674564593437;45.4867700902468;"(45.4867700902468, 9.21674564593437)"
"3460";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"18";9.21671492025689;45.4866031951246;"(45.4866031951246, 9.21671492025689)"
"3461";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"32";9.21665610677039;45.4863825911179;"(45.4863825911179, 9.21665610677039)"
"3462";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"13";9.21650914418885;45.4861127476377;"(45.4861127476377, 9.21650914418885)"
"3463";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"11";9.21643412991112;45.4860159571621;"(45.4860159571621, 9.21643412991112)"
"3464";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"24";9.21631471154052;45.4858820989476;"(45.4858820989476, 9.21631471154052)"
"3465";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"23";9.21646636151605;45.485804344917;"(45.485804344917, 9.21646636151605)"
"3466";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"18";9.2166141940255;45.4859558413743;"(45.4859558413743, 9.2166141940255)"
"3467";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"16";9.21671840802403;45.4860904264928;"(45.4860904264928, 9.21671840802403)"
"3468";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"41";9.2168416817512;45.4863290133614;"(45.4863290133614, 9.2168416817512)"
"3469";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"28";9.21696933080076;45.4867149010604;"(45.4867149010604, 9.21696933080076)"
"3470";"2264";PIAZZALE LORETO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"38";9.21652295124311;45.486594522489;"(45.486594522489, 9.21652295124311)"
"3471";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"14";9.21627809681709;45.4864302486292;"(45.4864302486292, 9.21627809681709)"
"3472";"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"51";9.21571317478733;45.486435824175;"(45.486435824175, 9.21571317478733)"
"3475";"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"15";9.21526562703133;45.4863328682327;"(45.4863328682327, 9.21526562703133)"
"3476";"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"12";9.21555848791977;45.486201135622;"(45.486201135622, 9.21555848791977)"
"3477";"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"21";9.21573611703324;45.4861190699118;"(45.4861190699118, 9.21573611703324)"
"3478";"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"14";9.21592103323932;45.4860327869392;"(45.4860327869392, 9.21592103323932)"
"3479";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"16";9.21607986949583;45.4859604057956;"(45.4859604057956, 9.21607986949583)"
"3480";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"15";9.21644263200847;45.4861701009979;"(45.4861701009979, 9.21644263200847)"
"3481";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"22";9.21610497162825;45.4862643083054;"(45.4862643083054, 9.21610497162825)"
"3482";"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"13";9.21704613931313;45.4867863428948;"(45.4867863428948, 9.21704613931313)"
"3483";"2258";VIA GIULIO E CORRADO VENINI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;"163";9.21689244914961;45.4940858229128;"(45.4940858229128, 9.21689244914961)"
"3484";"2291";VIA MARTIRI OSCURI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES15;"147";9.21816977962026;45.494788356922;"(45.494788356922, 9.21816977962026)"
"3485";"2292";VIA SPOLETO;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;"109";9.21636073907822;45.4953671496683;"(45.4953671496683, 9.21636073907822)"
"3486";"1023";VIA ANCONA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"38";9.18750243588147;45.4738986738416;"(45.4738986738416, 9.18750243588147)"
"3487";"1023";VIA ANCONA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"58";9.18676548010299;45.4738212945193;"(45.4738212945193, 9.18676548010299)"
"3488";"1022";VIA DEI CAVALIERI DEL SANTO SEPOLCRO;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"103";9.18577541142771;45.47362653302;"(45.47362653302, 9.18577541142771)"
"3489";"1067";PIAZZA PAOLO VI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z10;"52";9.18482628840883;45.4734256486122;"(45.4734256486122, 9.18482628840883)"
"3490";"2129";CORSO BUENOS AIRES;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"74";9.21568773553604;45.4852553291813;"(45.4852553291813, 9.21568773553604)"
"3491";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"30";9.2198074256621;45.4961247502011;"(45.4961247502011, 9.2198074256621)"
"3492";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"29";9.21961255600168;45.4961333221555;"(45.4961333221555, 9.21961255600168)"
"3493";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"16";9.21974668657271;45.4959198933681;"(45.4959198933681, 9.21974668657271)"
"3494";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"44";9.21951607184186;45.4958079970721;"(45.4958079970721, 9.21951607184186)"
"3495";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"29";9.21943276957751;45.4949001673457;"(45.4949001673457, 9.21943276957751)"
"3496";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"11";9.21938058520408;45.4947351927852;"(45.4947351927852, 9.21938058520408)"
"3497";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"149";9.21895416767646;45.4939439857296;"(45.4939439857296, 9.21895416767646)"
"3498";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"12";9.21916444693976;45.4946549246859;"(45.4946549246859, 9.21916444693976)"
"3499";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"11";9.21920966283509;45.494148975779;"(45.494148975779, 9.21920966283509)"
"3500";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"110";9.21904613239942;45.4936143316397;"(45.4936143316397, 9.21904613239942)"
"3501";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"22";9.21886870795995;45.4930333317714;"(45.4930333317714, 9.21886870795995)"
"3502";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"17";9.21881582770958;45.4928634153101;"(45.4928634153101, 9.21881582770958)"
"3503";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"170";9.21843472833066;45.4922237319446;"(45.4922237319446, 9.21843472833066)"
"3504";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"23";9.21869165017059;45.4930719205713;"(45.4930719205713, 9.21869165017059)"
"3505";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"396";9.21757048633324;45.4893882929299;"(45.4893882929299, 9.21757048633324)"
"3506";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"26";9.21813887737162;45.4912414842596;"(45.4912414842596, 9.21813887737162)"
"3507";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"18";9.21832652463861;45.4912341641435;"(45.4912341641435, 9.21832652463861)"
"3508";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"75";9.2181514838832;45.4906434309105;"(45.4906434309105, 9.2181514838832)"
"3509";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"11";9.2182671459964;45.4910234303835;"(45.4910234303835, 9.2182671459964)"
"3510";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"9";9.21829523395378;45.4911150845642;"(45.4911150845642, 9.21829523395378)"
"3511";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"385";9.21751345238854;45.4885363249056;"(45.4885363249056, 9.21751345238854)"
"3512";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"9";9.21803924554014;45.4902726581361;"(45.4902726581361, 9.21803924554014)"
"3513";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"65";9.21691989606756;45.4872583329783;"(45.4872583329783, 9.21691989606756)"
"3514";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"12";9.21703402502012;45.4875911395807;"(45.4875911395807, 9.21703402502012)"
"3515";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"66";9.21936953853353;45.495322410545;"(45.495322410545, 9.21936953853353)"
"3516";"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"63";9.21955532529173;45.4953038566308;"(45.4953038566308, 9.21955532529173)"
"3517";"1115";VIA MAURIZIO QUADRIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"46";9.18108234356197;45.4839576500054;"(45.4839576500054, 9.18108234356197)"
"3518";"1115";VIA MAURIZIO QUADRIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"111";9.18343808387623;45.48398606223;"(45.48398606223, 9.18343808387623)"
"3525";"2129";CORSO BUENOS AIRES;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"55";9.21612847025022;45.4854686691545;"(45.4854686691545, 9.21612847025022)"
"3526";"238";CORSO VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"20";9.19811989062885;45.4672500274902;"(45.4672500274902, 9.19811989062885)"
"3527";"238";CORSO VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"172";9.19838752535449;45.4678969816252;"(45.4678969816252, 9.19838752535449)"
"3528";"238";CORSO VENEZIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"51";9.19901002107104;45.4684148143713;"(45.4684148143713, 9.19901002107104)"
"3529";"238";CORSO VENEZIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"22";9.19901370547284;45.468642790523;"(45.468642790523, 9.19901370547284)"
"3530";"238";CORSO VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"138";9.20044084682948;45.4699460830287;"(45.4699460830287, 9.20044084682948)"
"3531";"238";CORSO VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"85";9.19995401974996;45.4696604073774;"(45.4696604073774, 9.19995401974996)"
"3532";"238";CORSO VENEZIA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"32";9.20094389611304;45.4705964054743;"(45.4705964054743, 9.20094389611304)"
"3533";"238";CORSO VENEZIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"49";9.2015510144544;45.4711440044388;"(45.4711440044388, 9.2015510144544)"
