Municipio;NIL;Anno Ritiro;Descr Titolo Abilitativo;Numero Abitazioni;Numero Stanze;Numero Vani Accessori Interni;Numero Piani;Volume Totale V/p;Superficie Utile Abitabile;Superficie Accessori Esterni;Superficie Agricoltura;Superficie Attivita' Produttive;Superficie Commercio;Superficie Servizi;Specifica Altra Attivita';Descr_Titolare Titolo Costruire;Consumo Energetico;Rapporto Forma;Fotovoltaico;Solare Termico;Pompe Calore;Caldaia A Condensazione;Geotermico;Nessun Impianto Tra I Citati;PianoCasa
4;Parco Forlanini - Cavriano;2023;Permesso di costruire;39;90;102;9;15966;1898;2358;;;;;;Altro;56;48;si;;s\x8d;;;;
4;Taliedo - Morsenchio - Q.re Forlanini;2023;SCIA Alternativa;37;82;74;11;7074;2146;1633;0;0;0;0;;Impresa / Societ\x85;65;47;si;;s\x8d;;;;
2;Stazione Centrale - Ponte Seveso;2023;Permesso di costruire;6;17;22;4;3663;463;428;;;;;;Altro;51;59;si;s\x8d;s\x8d;;;;
1;Porta Ticinese - Conca del Naviglio;2023;Permesso di costruire;16;72;112;11;19583;2119;1437;0;0;0;0;;Impresa / Societ\x85;108;36;si;;s\x8d;s\x8d;s\x8d;;
5;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;2023;Permesso di costruire;18;48;60;6;3500;980;750;;;;;;Persona fisica;;5;si;s\x8d;s\x8d;;;;
5;Morivione;2023;Permesso di costruire;43;99;120;7;16680;1987;2656;;;;;;Altro;52;50;si;;s\x8d;;s\x8d;;
2;Stazione Centrale - Ponte Seveso;2023;Permesso di costruire;1;4;2;1;284;88;;;;;;;Persona fisica;;;;;;;;;
5;Porta Ticinese - Conca del Naviglio;2023;Permesso di costruire;61;166;160;8;40236;4155;5871;;;;;;Impresa / Societ\x85;59;41;;;;;;;
8;Maggiore - Musocco - Certosa;2014;Permesso di costruire;30;110;95;6;11256;2175;2772;;;;;;Impresa / Societ\x85;30;44;si;;;;;;
8;Maggiore - Musocco - Certosa;2014;Permesso di costruire;22;70;56;6;6833;1369;1927;;;;;;Impresa / Societ\x85;33;48;si;;;;;;
8;Maggiore - Musocco - Certosa;2014;Permesso di costruire;23;74;70;10;10179;1418;2165;;;178;;;Impresa / Societ\x85;26;46;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
8;Maggiore - Musocco - Certosa;2014;Permesso di costruire;64;228;208;10;24836;3958;4743;;;256;;;Impresa / Societ\x85;23;41;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
8;Maggiore - Musocco - Certosa;2014;Permesso di costruire;108;308;315;24;38710;5867;6749;;;;;;Impresa / Societ\x85;26;45;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
9;Dergano;2014;SCIA Alternativa;44;114;96;14;8096;2362;2986;;;;;ufficio privato;Altro;26;48;si;s\x8d;;s\x8d;;;
8;Sarpi;2014;Permesso di costruire;22;60;60;6;17074;1434;1950;;;;;;Altro;20;53;;;s\x8d;;;;
6;Barona;2014;Permesso di costruire;103;294;254;8;19164;5697;3223;;;;;;Impresa / Societ\x85;39;49;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
8;Sarpi;2014;Permesso di costruire;97;307;285;9;57085;5624;9148;;;;;;Altro;;;si;;;;s\x8d;;
7;San Siro;2014;Permesso di costruire;48;120;170;14;10968;3251;4508;;;;;;Persona fisica;22;41;si;s\x8d;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
9;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi;2014;SCIA Alternativa;17;45;38;5;6076;896;1194;;;;;;Impresa / Societ\x85;29;54;si;;s\x8d;s\x8d;;;
9;Bovisa;2014;SCIA Alternativa;36;90;84;7;13749;1765;3101;;;;;;Cooperativa edilizia;43;35;si;;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
4;Lodi - Corvetto;2014;SCIA Alternativa;6;15;12;5;2772;337;562;;;;;;Altro;24;66;si;s\x8d;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
8;Maggiore - Musocco - Certosa;2014;SCIA Alternativa;56;168;199;18;36359;3679;4709;;;;;;Altro;;;;;;;;;
6;Bande Nere;2015;SCIA Alternativa;25;71;87;10;8807;1671;910;;;;;;Altro;33;46;si;s\x8d;;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
2;Gorla - Precotto;2015;SCIA Alternativa;11;33;32;5;2560;764;1109;;;;;;Impresa / Societ\x85;24;58;si;;;;;;
1;Magenta - S.Vittore;2015;Permesso di costruire;37;114;50;5;13750;4585;1000;;;;;;Impresa / Societ\x85;;;si;;s\x8d;;;;
3;Lambrate - Ortica;2015;SCIA Alternativa;1;4;3;2;429;110;28;;;;;;Persona fisica;68;78;;;;s\x8d;;;
6;Bande Nere;2015;Permesso di costruire;15;35;23;5;2603;805;1866;;;;;;Impresa / Societ\x85;11;74;si;;s\x8d;;;;
9;Affori;2015;SCIA Alternativa;102;283;496;18;25266;8103;140176;0;0;319;0;;Impresa / Societ\x85;60;49;si;;s\x8d;;s\x8d;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2015;Permesso di costruire;24;60;;8;3594;1106;1100;;;;;;Impresa / Societ\x85;;;;;;;;;
2;Gorla - Precotto;2015;Permesso di costruire;66;195;189;14;13752;4048;3741;;;;;;Impresa / Societ\x85;36;39;si;s\x8d;s\x8d;s\x8d;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2015;Permesso di costruire;45;3;3;10;13653;4030;1907;;;211;;;Persona fisica;23;38;si;s\x8d;s\x8d;;;;
2;Adriano;2015;Permesso di costruire;1;7;7;3;1395;303;65;;;;;;Persona fisica;23;59;si;s\x8d;;s\x8d;;;
3;Loreto - Casoretto - NoLo;2015;SCIA Alternativa;4;13;12;6;1059;319;204;;;;;;Impresa / Societ\x85;151;;si;;s\x8d;;;;
9;Greco - Segnano;2015;Permesso di costruire;4;15;23;5;2355;663;236;;;;;;Altro;13;36;si;;s\x8d;;s\x8d;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
7;Porta Magenta;2015;Permesso di costruire;12;30;47;06;4797;872;648;0;0;0;0;;Impresa / Societ\x85;8;50;si;s\x8d;s\x8d;s\x8d;;;
7;Forze Armate;2015;SCIA Alternativa;17;39;53;4;9948;1254;866;;;;;comunitÃ  alloggio;Altro;30;5;si;;s\x8d;;;;
1;Guastalla;2015;SCIA Alternativa;1;1;1;8;75;25;0;0;0;0;0;;Altro;100;3;;;;;;s\x8d;
4;Lodi - Corvetto;2015;SCIA Alternativa;23;230;;8;8400;1547;2450;;;;;;Altro;27;4;si;s\x8d;;s\x8d;;;
2;Gorla - Precotto;2015;SCIA Alternativa;14;38;32;6;3843;631;822;;;;;;Altro;19;26;si;;s\x8d;;;;
2;Gorla - Precotto;2015;SCIA;13;34;30;6;3842;573;824;;;;;;Altro;19;26;si;;s\x8d;;;;
1;Brera;2015;SCIA Alternativa;8;24;32;6;7201;526;2040;;;;;;Altro;57;75;;;s\x8d;;;;
2;Gorla - Precotto;2015;Permesso di costruire;18;40;25;2;3717;1101;2554;0;0;0;0;;Persona fisica;;57;si;;;;;;
8;Pagano;2015;Permesso di costruire;96;341;457;11;39423;7693;2404;;;314;;;Altro;12;38;si;;s\x8d;;s\x8d;;
6;Porta Ticinese - Conchetta;2015;SCIA Alternativa;33;65;66;4;4210;1260;1118;;;;;;Impresa / Societ\x85;37;43;;;s\x8d;s\x8d;;;
9;Comasina;2015;Permesso di costruire;7;14;15;2;1460;318;280;;;;;;Altro;54;62;si;s\x8d;;;;;
6;Giambellino;2015;Permesso di costruire;4;16;19;3;3035;378;477;;;;;;Altro;25;60;si;;s\x8d;;;;
6;Giambellino;2015;Permesso di costruire;17;52;50;6;9987;1207;1811;;;;;;Altro;13;56;si;;s\x8d;;;;
6;Porta Ticinese - Conchetta;2015;SCIA Alternativa;52;150;159;9;36619;3045;1436;;;;;;Impresa / Societ\x85;41;45;si;s\x8d;s\x8d;;s\x8d;;
1;Duomo;2015;Permesso di costruire;1;6;7;2;786;262;81;;;;;;Persona fisica;39;11;;;s\x8d;;;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2015;Permesso di costruire;2;8;14;4;1490;215;290;;;;;;Persona fisica;31;57;si;;s\x8d;s\x8d;;;
2;Padova - Turro - Crescenzago;2014;SCIA Alternativa;10;17;18;3;1375;410;80;;;;;;Altro;77;79;;s\x8d;;s\x8d;;;
1;Duomo;2014;Permesso di costruire;14;58;66;6;16392;2716;1528;;;;;terziario;Altro;23;42;si;;s\x8d;;;;
2;Padova - Turro - Crescenzago;2014;SCIA Alternativa;17;44;45;4;2739;795;;;;;;;Impresa / Societ\x85;28;54;si;;s\x8d;;;;
9;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi;2014;SCIA Alternativa;18;52;51;6;2820;837;1292;;;;;;Impresa / Societ\x85;29;54;si;;s\x8d;s\x8d;;;
4;Triulzo Superiore;2014;SCIA Alternativa;22;3;3;7;3448;1029;1203;;;;;;Persona fisica;35;51;;s\x8d;;s\x8d;;;
2;Padova - Turro - Crescenzago;2014;SCIA Alternativa;22;78;78;6;12850;1485;2547;;;;;;Altro;21;45;si;s\x8d;s\x8d;s\x8d;;;
8;Sarpi;2014;SCIA Alternativa;12;36;34;7;9873;817;1653;;;;;;Altro;12;61;;;s\x8d;;;;
5;Scalo Romana;2014;Permesso di costruire;58;207;178;14;19428;3832;6303;;;;;;Cooperativa edilizia;24;41;si;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2014;SCIA Alternativa;13;35;60;6;4228;762;1301;0;0;0;0;;Impresa / Societ\x85;9;55;si;;s\x8d;s\x8d;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2014;SCIA Alternativa;8;31;48;8;11200;1148;1365;;;;;uffici;Persona fisica;43;25;;s\x8d;s\x8d;;;;
1;Magenta - S.Vittore;2014;Permesso di costruire;12;42;28;10;2675;790;915;;;;;;Impresa / Societ\x85;256;61;si;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2014;Permesso di costruire;2;6;6;3;1500;142;257;;;;;;Persona fisica;38;55;;s\x8d;;s\x8d;;;
3;Lambrate - Ortica;2014;SCIA Alternativa;67;193;170;8;23000;3788;2438;;;;;;Altro;32;54;;;s\x8d;;;;
3;Lambrate - Ortica;2014;Permesso di costruire;151;;228;11;25806;6947;1655;;;;;;Persona fisica;24;38;si;s\x8d;s\x8d;;s\x8d;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
8;Sarpi;2014;Permesso di costruire;10;20;20;7;3694;451;1005;;;;;;Impresa / Societ\x85;10;47;si;s\x8d;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
1;Magenta - S.Vittore;2014;SCIA Alternativa;2;9;12;2;930;270;40;0;0;0;0;;Persona fisica;157;9;;;;s\x8d;;;
7;De Angeli - Monte Rosa;2014;SCIA Alternativa;12;49;56;7;3691;1133;1230;;;;;;Altro;10;40;;;s\x8d;;;;
4;Pta Romana;2014;SCIA Alternativa;36;93;142;7;11197;2388;1724;;;56;;;Altro;40;48;si;;s\x8d;;s\x8d;;
5;Porta Vigentina - Porta Lodovica;2014;Permesso di costruire;105;405;260;10;54088;8677;5942;0;0;0;0;;Altro;5;24;si;;s\x8d;;;;
8;Quarto Oggiaro - Vialba - Musocco;2014;SCIA Alternativa;6;19;19;6;2972;757;;;;;;;Persona fisica;;;;;;;;;
5;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;2014;SCIA Alternativa;24;70;76;5;5709;1705;1636;;;;;;Altro;27;51;si;;;;;;
8;Sarpi;2014;SCIA Alternativa;10;32;32;7;8116;827;1066;;;;;;Impresa / Societ\x85;12;63;;;s\x8d;;;;
5;Porta Vigentina - Porta Lodovica;2014;SCIA Alternativa;22;50;30;4;3885;1205;476;0;0;0;0;;Impresa / Societ\x85;44;47;si;s\x8d;;s\x8d;;;
8;Villapizzone - Cagnola - Boldinasco;2014;SCIA Alternativa;32;100;84;8;7989;2135;1825;;;;;;Altro;24;46;si;s\x8d;;s\x8d;;;
6;Porta Ticinese - Conchetta;2014;Permesso di costruire;29;48;64;10;4234;1298;1374;;;;;;Altro;28;46;;s\x8d;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
7;San Siro;2014;SCIA Alternativa;8;13;15;4;1520;422;360;0;0;0;0;;Impresa / Societ\x85;67;54;;;s\x8d;;;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2014;SCIA Alternativa;13;22;21;6;5675;625;344;;;;;;Persona fisica;;;;s\x8d;;s\x8d;;;
7;Baggio - Q.re degli Olmi - Q.re Valsesia;2014;SCIA Alternativa;31;75;90;4;6900;1806;350;;;;;;Impresa / Societ\x85;55;51;si;s\x8d;;s\x8d;;;
2;Padova - Turro - Crescenzago;2014;SCIA Alternativa;31;76;61;7;5916;1611;1139;;;;;;Altro;41;52;si;s\x8d;s\x8d;;;;
8;Pagano;2014;SCIA Alternativa;96;342;450;11;39423;7720;2303;;;309;;;Altro;14;38;si;;s\x8d;;s\x8d;;
2;Padova - Turro - Crescenzago;2014;SCIA Alternativa;17;45;45;5;2781;834;1319;;;;;;Impresa / Societ\x85;28;55;si;;s\x8d;;;;
4;Monlue' - Ponte Lambro;2014;SCIA Alternativa;28;56;56;5;5259;1116;88;;;;;;Altro;22;62;;;s\x8d;;;;
7;Quinto Romano;2015;Permesso di costruire;65;147;190;6;19270;2806;3103;;;159;;;Altro;35;48;;;;;;;
4;Umbria - Molise - Calvairate;2015;Permesso di costruire;4;17;33;3;1687;297;349;0;0;0;0;;Altro;25;91;si;;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
9;Bovisa;2015;Permesso di costruire;12;30;31;6;3000;585;1016;;;;;;Altro;28;48;;s\x8d;;s\x8d;;;
1;Brera;2015;SCIA Alternativa;17;50;56;6;10287;1343;1729;;;173;;;Altro;25;52;si;s\x8d;s\x8d;;;;
4;Umbria - Molise - Calvairate;2015;Permesso di costruire;17;43;41;8;5711;1015;1004;0;0;0;0;;Impresa / Societ\x85;32;48;;;s\x8d;s\x8d;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
1;Porta Vigentina - Porta Lodovica;2015;SCIA Alternativa;22;66;44;5;5400;1550;500;;;;;;Impresa / Societ\x85;16;54;;;;;;s\x8d;
8;De Angeli - Monte Rosa;2015;Permesso di costruire;15;68;64;7;18687;1295;4794;;;;;;Altro;12;54;si;;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
6;Bande Nere;2015;Permesso di costruire;22;74;98;11;5627;1697;1474;;;;;;Persona fisica;17;48;;;s\x8d;;s\x8d;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
5;Porta Ticinese - Conca del Naviglio;2015;SCIA Alternativa;1;5;4;2;524;140;;;;;;;Persona fisica;212;53;;;;;;;
1;Brera;2015;SCIA Alternativa;22;83;102;11;18958;2102;2677;;;375;;;Altro;18;54;si;s\x8d;s\x8d;;;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2015;Permesso di costruire;48;124;144;3;20005;2952;7880;;;;;;Altro;35;50;si;s\x8d;;s\x8d;;;
5;Vigentino - Q.re Fatima;2015;SCIA Alternativa;73;199;207;9;14952;4174;6774;;;;;UFFICI;Altro;59;45;;;;;s\x8d;;
5;Porta Vigentina - Porta Lodovica;2015;SCIA Alternativa;22;55;58;5;7060;1205;476;0;0;0;0;parti comuni;Persona fisica;43;48;si;s\x8d;;s\x8d;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
2;Loreto - Casoretto - NoLo;2015;SCIA Alternativa;12;39;33;5;2500;575;400;;;;;;Impresa / Societ\x85;22;60;;;s\x8d;;;;
6;Porta Ticinese - Conchetta;2016;Permesso di costruire;24;87;86;7;17917;2849;2379;0;0;0;0;;Altro;25;47;si;;s\x8d;;;;
6;Lorenteggio;2016;SCIA Alternativa;4;8;8;4;2590;287;410;0;0;0;0;;Impresa / Societ\x85;;;;;;;;;
7;Quarto Cagnino;2016;Permesso di costruire;6;30;24;3;4585;511;363;;;;;;Altro;17;89;si;s\x8d;s\x8d;s\x8d;;;
8;Sarpi;2016;SCIA Alternativa;9;27;27;8;5100;596;891;;;;;;Altro;35;53;;;s\x8d;;;;
2;Gorla - Precotto;2016;Permesso di costruire;9;18;18;6;1004;320;314;;;;;;Persona fisica;30;5;;;;s\x8d;;;
6;Ronchetto sul Naviglio - Q.re Lodovico il Moro;2016;Permesso di costruire;28;91;109;10;12710;1813;1821;;;;;;Impresa / Societ\x85;25;47;;;s\x8d;;s\x8d;;
1;Brera;2016;SCIA Alternativa;19;84;108;10;17432;2179;2645;;;;;;Altro;125;52;si;;;;;;
1;Brera;2016;SCIA Alternativa;19;57;70;6;7394;1440;1472;;;248;;;Altro;145;47;si;;;;;;
6;Porta Ticinese - Conchetta;2016;SCIA Alternativa;19;27;39;3;3185;850;674;;;;;;Impresa / Societ\x85;23;56;;s\x8d;;s\x8d;;;
9;Porta Garibaldi - Porta Nuova;2016;SCIA Alternativa;24;48;48;11;18309;1024;2106;;;;;;Altro;59;62;si;;s\x8d;s\x8d;;;
9;Dergano;2016;SCIA Alternativa;30;84;93;13;25000;1871;2223;;;;;;Impresa / Societ\x85;18;16;si;;s\x8d;;s\x8d;;
7;San Siro;2016;SCIA;43;126;160;14;10968;3252;4652;;;;;;Persona fisica;22;41;si;s\x8d;s\x8d;;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
4;Taliedo - Morsenchio - Q.re Forlanini;2016;Permesso di costruire;89;223;207;8;15099;4382;3961;;;;;;Altro;28;47;si;;;;;;
1;Brera;2016;SCIA Alternativa;25;86;129;6;6000;2667;2214;0;0;28;0;;Altro;75;54;si;;;;s\x8d;;
6;Porta Genova;2016;Permesso di costruire;18;66;;8;5196;1645;976;;;;;;Impresa / Societ\x85;33;79;si;s\x8d;s\x8d;;;;
3;Buenos Aires - Porta Venezia - Porta Monforte;2016;SCIA Alternativa;28;;;;5454;1818;;;;;;;Altro;;;;;;;;;
8;Maggiore - Musocco - Certosa;2016;Permesso di costruire;50;190;137;16;17235;2681;5267;;;;;;Cooperativa edilizia;74;38;;;;;;s\x8d;
3;Cimiano - Rottole - Q.re Feltre;2016;Permesso di costruire;11;36;23;8;5728;610;1038;;;;;;Altro;65;56;si;s\x8d;;s\x8d;;;
1;Guastalla;2016;Permesso di costruire;8;8;16;2;2320;324;401;0;0;0;0;;Altro;;4;;;s\x8d;;;;
5;Porta Vigentina - Porta Lodovica;2016;SCIA Alternativa;9;25;28;7;1886;574;683;;;;;;Impresa / Societ\x85;25;67;si;s\x8d;s\x8d;s\x8d;;;
8;Maggiore - Musocco - Certosa;2016;Permesso di costruire;43;155;128;12;15537;2681;5063;;;;;;Cooperativa edilizia;76;45;;;;;;s\x8d;
8;Villapizzone - Cagnola - Boldinasco;2016;SCIA Alternativa;3;12;12;6;2450;220;312;0;0;0;0;;Persona fisica;37;58;si;;s\x8d;;;;
2;Padova - Turro - Crescenzago;2016;SCIA Alternativa;16;50;28;3;5403;1233;411;;;;;;Impresa / Societ\x85;39;54;;;;s\x8d;s\x8d;;
2;Padova - Turro - Crescenzago;2016;Permesso di costruire;19;41;62;5;5498;1219;1804;;;;;;Impresa / Societ\x85;16;41;si;;s\x8d;;;;
6;Moncucco - San Cristoforo;2016;SCIA Alternativa;5;15;25;3;3000;426;65;;;;;;Impresa / Societ\x85;40;72;si;;s\x8d;;;;
7;Stadio - Ippodromi;2016;Permesso di costruire;49;186;186;14;33662;4065;5104;0;0;0;0;;Altro;;;si;;s\x8d;;;;
9;Bovisasca;2016;SCIA Alternativa;130;383;280;15;30489;8744;;;;;;;Altro;59;43;si;;s\x8d;;;;
8;Pagano;2016;Permesso di costruire;102;336;476;11;39423;7320;5707;;;310;;;Altro;15;39;si;;s\x8d;;s\x8d;;
1;Magenta - S.Vittore;2016;Permesso di costruire;14;56;24;8;11440;1159;713;;;167;;;Altro;9;39;si;s\x8d;;s\x8d;;;
7;Figino;2016;SCIA Alternativa;1;5;4;2;428;138;118;;;;;;Persona fisica;16;72;si;s\x8d;;s\x8d;;;
2;Gorla - Precotto;2016;Permesso di costruire;8;18;17;8;2496;414;251;;388;;;;Altro;65;55;si;s\x8d;;s\x8d;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
1;Magenta - S.Vittore;2016;Permesso di costruire;20;80;40;;9000;2300;900;0;0;0;0;uffici;Impresa / Societ\x85;20;5;;;s\x8d;;;;
9;Comasina;2016;Permesso di costruire;23;65;66;6;6530;1461;2400;0;0;00;0;;Impresa / Societ\x85;29;5;si;;s\x8d;;;;
8;Ghisolfa;2016;Permesso di costruire;15;32;48;8;11200;1100;700;000;000;000;000;;Impresa / Societ\x85;28;48;;s\x8d;s\x8d;s\x8d;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
7;Porta Magenta;2016;Permesso di costruire;24;84;84;10;11453;2029;3156;;;;;;Altro;13;48;si;;s\x8d;s\x8d;;;Accordo Stato-Regioni del 1-4-2009 (ampliamento o demolizione/ricostruzione)
9;Affori;2016;Permesso di costruire;2;4;3;3;490;118;120;;;;;;Impresa / Societ\x85;;24;;;s\x8d;;;;
5;Tibaldi;2016;Permesso di costruire;8;21;15;6;3286;341;715;;;;;;Impresa / Societ\x85;28;63;;;;s\x8d;;;
8;Villapizzone - Cagnola - Boldinasco;2016;Permesso di costruire;13;34;37;4;3025;803;191;0;0;0;0;;Persona fisica;29;41;;;;s\x8d;;;
2;Gorla - Precotto;2016;Permesso di costruire;18;58;47;7;6400;1087;1032;;;;;;Altro;25;54;si;s\x8d;s\x8d;;;;
6;Porta Genova;2016;Permesso di costruire;25;59;68;6;6633;1432;507;;;;;;Altro;14;40;si;s\x8d;s\x8d;s\x8d;;;
4;Umbria - Molise - Calvairate;2016;Permesso di costruire;35;108;70;9;7586;2267;1619;;;;;;Impresa / Societ\x85;254;46;si;;s\x8d;;;;
9;Affori;2016;Permesso di costruire;2;6;8;3;732;106;140;;;;;;Impresa / Societ\x85;;24;;;s\x8d;;;;
3;Lambrate - Ortica;2016;Permesso di costruire;23;85;72;7;8664;1372;808;0;0;531;0;;Altro;25;4;si;s\x8d;s\x8d;;;;
8;Ghisolfa;2016;Permesso di costruire;44;111;146;6;14784;2286;2258;;;;;;Impresa / Societ\x85;;5;si;;s\x8d;;;;
9;Comasina;2016;Permesso di costruire;10;29;27;4;3061;748;269;0;0;0;0;;Impresa / Societ\x85;35;30;si;;;;;;
6;Porta Genova;2016;Permesso di costruire;40;138;145;10;32968;3444;4701;;;;;;Impresa / Societ\x85;25;43;si;;;;;;
5;Vigentino - Q.re Fatima;2016;Permesso di costruire;54;179;194;14;18776;3492;3825;;;;;attrezzature sportive;Cooperativa edilizia;19;39;si;;s\x8d;;;;
6;Moncucco - San Cristoforo;2016;Permesso di costruire;152;417;419;6;28581;8378;11782;;;;;;Persona fisica;22;5;;;s\x8d;;;;
8;Villapizzone - Cagnola - Boldinasco;2016;Permesso di costruire;24;70;77;6;12091;1472;1418;;;;;;Altro;24;42;si;;s\x8d;;;;
6;Porta Genova;2016;Permesso di costruire;2;12;8;2;796;195;77;;;;;;Impresa / Societ\x85;25;43;si;;;;;;
9;Affori;2016;Permesso di costruire;3;9;6;4;935;194;140;;;;;;Impresa / Societ\x85;;24;;;s\x8d;;;;
9;Niguarda - Ca? Granda - Prato Centenaro - Q.re Fulvio Testi;2016;Permesso di costruire;10;22;26;5;4504;496;658;;;;;;Altro;235;;si;;s\x8d;s\x8d;;;
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;41;103;89;7;9954;2086;1069;;;;;;Altro;25;38;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
3;Lambrate - Ortica;2017;SCIA Alternativa;81;260;250;9;36000;5022;6000;;;343;;;Cooperativa edilizia;39;39;si;;s\x8d;;s\x8d;;
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;20;47;56;4;4343;1076;1107;;;;;;Altro;68;44;si;;;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;20;48;47;4;4153;1095;1080;;;;;;Altro;72;42;si;;;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;30;92;98;7;9681;1938;1454;;;;;;Altro;22;29;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;26;72;72;6;5828;1521;1315;;;;;;Altro;63;36;si;;;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;23;51;60;4;4226;1073;1071;;;;;;Altro;75;42;si;;;;;;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
4;Rogoredo - Santa Giulia;2017;SCIA Alternativa;23;55;54;4;5688;1142;804;;;;;;Altro;25;38;;;;;;s\x8d;Piano nazionale di edilizia abitativa (Dl. 112/2008 e delibera CIPE 8-5-2009)
2;Padova - Turro - Crescenzago;2017;SCIA Alternativa;14;38;33;6;5128;831;487;;;;;UFFICIO;Impresa / Societ\x85;56;49;si;;s\x8d;;s\x8d;;
6;Porta Genova;2017;Permesso di costruire;40;138;145;10;32968;3444;4701;;;;;;Impresa / Societ\x85;25;43;si;;;;;;
2;Padova - Turro - Crescenzago;2017;SCIA Alternativa;3;15;16;2;1898;373;201;;;;;;Impresa / Societ\x85;57;51;si;;s\x8d;;s\x8d;;
